Hotel_ID,Purchased_Product,Booking_Date,Advance_Purchase,Length_of_Stay,Number_of_Rooms,Nightly_Rate,Total_Revenue,Membership_Status,VIP_Membership_Status
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070315,22,2,1,297.0,594.0,3,1
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,0,20070304,34,4,1,216.0,864.0,1,0
1,1,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070321,11,3,1,349.0,1047.0,0,0
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,1,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070313,25,1,1,269.0,269.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,1,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070328,8,2,1,409.0,818.0,2,1
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,1,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,0,20070324,8,3,1,369.0,1107.0,0,0
1,1,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070326,6,6,1,329.0,1974.0,0,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,1,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070320,18,1,1,279.0,279.0,1,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,1,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,0,20070305,29,1,1,329.0,329.0,0,0
1,1,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,1,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,0,20070308,29,2,1,297.0,594.0,0,0
1,1,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070323,14,1,1,399.0,399.0,0,0
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,1,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,0,20070312,25,2,1,297.0,594.0,3,1
1,1,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,0,20070323,14,3,1,399.0,1197.0,0,0
1,1,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
1,0,20070327,7,1,1,359.0,359.0,0,0
