Hotel_ID,Booking_ID,Product_ID,Purchased_Product,Booking_Date,Check_In_Date,Check_Out_Date,Distribution_Channel,Advance_Purchase,Party_Size,Length_of_Stay,Number_of_Rooms,Nightly_Rate,Total_Revenue,Purchased_Rate_Code,Purchased_Room_Type,Merge_Indicator,Arrival_Rate,Rate_Code,Rate_Description,Room_Type,Membership_Status,Enrollment_Date,VIP_Membership_Status,VIP_Enrollment_Date
1,163,16,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,333.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,163,17,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,423.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,163,18,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,164,1,0,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,378.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,164,2,0,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,378.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,164,3,1,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,405.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,164,4,0,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,405.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,164,5,0,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,405.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Queen Room,0,,0,
1,164,6,0,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,405.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,164,7,0,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,432.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,164,8,0,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,522.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,164,9,0,20070212,20070320,20070323,WEB,36,1,3,1,405.0,1215.0,Rate 1,King Room,1,612.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,165,10,0,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,360.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,165,11,0,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,360.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,165,12,0,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,387.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,165,13,0,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,423.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,165,14,1,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,396.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,165,15,0,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,387.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Queen Room,0,,0,
1,165,16,0,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,477.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,165,17,0,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,567.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,165,18,0,20070212,20070315,20070323,CRO/Hotel,31,3,8,1,396.0,3168.0,Rate 1,Special Type Room,1,387.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,166,1,1,20070412,20070415,20070419,GDS,3,1,4,1,329.0,1316.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,166,5,0,20070412,20070415,20070419,GDS,3,1,4,1,329.0,1316.0,Rate 2,Special Type Room,1,369.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,166,6,0,20070412,20070415,20070419,GDS,3,1,4,1,329.0,1316.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,167,10,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,243.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,167,11,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,243.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,167,12,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,167,13,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,306.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,167,14,1,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,167,15,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Queen Room,0,,0,
1,167,16,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,333.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,167,17,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,423.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,167,18,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,168,1,1,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,168,2,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,168,3,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,369.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,168,4,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,168,5,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,168,6,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,168,7,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,168,8,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,499.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,168,9,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,299.0,299.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,170,1,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,1,20051017.0,0,
1,170,2,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,1,20051017.0,0,
1,170,3,1,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,1,20051017.0,0,
1,170,4,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,469.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,1,20051017.0,0,
1,170,5,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,439.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,1,20051017.0,0,
1,170,6,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,1,20051017.0,0,
1,170,7,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,429.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,1,20051017.0,0,
1,170,8,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,529.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,1,20051017.0,0,
1,170,9,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,629.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,1,20051017.0,0,
1,170,10,0,20070212,20070307,20070314,CRO/Hotel,23,1,7,1,399.0,2793.0,Rate 2,King Room,1,429.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,1,20051017.0,0,
1,171,10,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,243.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,171,11,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,243.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,171,12,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,171,13,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,306.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,King Room,0,,0,
1,171,14,1,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,171,15,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Queen Room,0,,0,
1,171,16,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,333.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,171,17,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,423.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Suite,0,,0,
1,171,18,0,20070212,20070318,20070321,CRO/Hotel,34,4,3,1,270.0,810.0,Rate 1,Special Type Room,1,270.0,Rate 1,Advance Purchase - Requires 10-day Advance Purchase; Fully Restricted Rate,Special Type Room,0,,0,
1,172,1,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,329.0,329.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,172,2,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,329.0,329.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,172,3,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,329.0,329.0,Rate 2,Special Type Room,1,369.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,172,4,1,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,329.0,329.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,172,5,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,329.0,329.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,172,6,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,329.0,329.0,Rate 2,Special Type Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,172,7,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,329.0,329.0,Rate 2,Special Type Room,1,499.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,172,8,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,329.0,329.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,173,1,0,20070213,20070322,20070325,CRO/Hotel,37,1,3,1,299.0,897.0,Rate 2,Special Type Room,1,419.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,173,2,0,20070213,20070322,20070325,CRO/Hotel,37,1,3,1,299.0,897.0,Rate 2,Special Type Room,1,449.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,173,3,0,20070213,20070322,20070325,CRO/Hotel,37,1,3,1,299.0,897.0,Rate 2,Special Type Room,1,479.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,173,4,1,20070213,20070322,20070325,CRO/Hotel,37,1,3,1,299.0,897.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,173,5,0,20070213,20070322,20070325,CRO/Hotel,37,1,3,1,299.0,897.0,Rate 2,Special Type Room,1,449.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,173,6,0,20070213,20070322,20070325,CRO/Hotel,37,1,3,1,299.0,897.0,Rate 2,Special Type Room,1,579.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,173,7,0,20070213,20070322,20070325,CRO/Hotel,37,1,3,1,299.0,897.0,Rate 2,Special Type Room,1,679.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,173,8,0,20070213,20070322,20070325,CRO/Hotel,37,1,3,1,299.0,897.0,Rate 2,Special Type Room,1,449.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,174,1,0,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,174,2,0,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,174,3,0,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,174,4,0,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,174,5,0,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,174,6,1,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,174,7,0,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,369.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,174,8,0,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,174,9,0,20070413,20070415,20070417,WEB,2,1,2,1,329.0,658.0,Rate 2,Special Type Room,1,499.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,175,1,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,289.0,289.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,1,20060521.0,0,
1,175,2,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,289.0,289.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,1,20060521.0,0,
1,175,3,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,289.0,289.0,Rate 2,Special Type Room,1,369.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,1,20060521.0,0,
1,175,4,1,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,289.0,289.0,Rate 2,Special Type Room,1,289.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,1,20060521.0,0,
1,175,5,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,289.0,289.0,Rate 2,Special Type Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,1,20060521.0,0,
1,175,6,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,289.0,289.0,Rate 2,Special Type Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,1,20060521.0,0,
1,175,7,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,289.0,289.0,Rate 2,Special Type Room,1,499.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,1,20060521.0,0,
1,175,8,0,20070415,20070415,20070416,CRO/Hotel,0,1,1,1,289.0,289.0,Rate 2,Special Type Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,1,20060521.0,0,
1,176,1,1,20070412,20070414,20070415,CRO/Hotel,2,2,1,1,309.0,309.0,Rate 2,King Room,1,309.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,176,2,0,20070412,20070414,20070415,CRO/Hotel,2,2,1,1,309.0,309.0,Rate 2,King Room,1,309.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,176,3,0,20070412,20070414,20070415,CRO/Hotel,2,2,1,1,309.0,309.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,176,4,0,20070412,20070414,20070415,CRO/Hotel,2,2,1,1,309.0,309.0,Rate 2,King Room,1,379.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,176,5,0,20070412,20070414,20070415,CRO/Hotel,2,2,1,1,309.0,309.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,176,6,0,20070412,20070414,20070415,CRO/Hotel,2,2,1,1,309.0,309.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,176,7,0,20070412,20070414,20070415,CRO/Hotel,2,2,1,1,309.0,309.0,Rate 2,King Room,1,509.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,176,8,0,20070412,20070414,20070415,CRO/Hotel,2,2,1,1,309.0,309.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,180,1,0,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,180,2,0,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,180,3,1,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,180,4,0,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,180,5,0,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,180,6,0,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,180,7,0,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,180,8,0,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,499.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,180,9,0,20070414,20070415,20070417,CRO/Hotel,1,1,2,1,329.0,658.0,Rate 2,King Room,1,329.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,181,1,1,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,181,2,0,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,399.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,181,3,0,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,429.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,181,4,0,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,469.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,181,5,0,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,439.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,181,6,0,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,429.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,181,7,0,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,529.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,181,8,0,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,629.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,181,9,0,20070214,20070313,20070315,CRO/Hotel,27,1,2,1,399.0,798.0,Rate 2,King Room,1,429.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,183,1,0,20070304,20070317,20070318,CRO/Hotel,13,2,1,1,469.0,469.0,Rate 2,Suite,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,183,2,0,20070304,20070317,20070318,CRO/Hotel,13,2,1,1,469.0,469.0,Rate 2,Suite,1,339.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,0,,0,
1,183,3,0,20070304,20070317,20070318,CRO/Hotel,13,2,1,1,469.0,469.0,Rate 2,Suite,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,183,4,0,20070304,20070317,20070318,CRO/Hotel,13,2,1,1,469.0,469.0,Rate 2,Suite,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,0,,0,
1,183,5,0,20070304,20070317,20070318,CRO/Hotel,13,2,1,1,469.0,469.0,Rate 2,Suite,1,369.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,183,6,1,20070304,20070317,20070318,CRO/Hotel,13,2,1,1,469.0,469.0,Rate 2,Suite,1,469.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,0,,0,
1,183,7,0,20070304,20070317,20070318,CRO/Hotel,13,2,1,1,469.0,469.0,Rate 2,Suite,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,0,,0,
1,185,1,0,20070410,20070413,20070417,WEB,3,1,4,1,299.0,1196.0,Rate 2,King Room,1,279.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,3,20011203.0,1,19920501.0
1,185,2,0,20070410,20070413,20070417,WEB,3,1,4,1,299.0,1196.0,Rate 2,King Room,1,279.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,3,20011203.0,1,19920501.0
1,185,3,1,20070410,20070413,20070417,WEB,3,1,4,1,299.0,1196.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,3,20011203.0,1,19920501.0
1,185,4,0,20070410,20070413,20070417,WEB,3,1,4,1,299.0,1196.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,3,20011203.0,1,19920501.0
1,185,5,0,20070410,20070413,20070417,WEB,3,1,4,1,299.0,1196.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Queen Room,3,20011203.0,1,19920501.0
1,185,6,0,20070410,20070413,20070417,WEB,3,1,4,1,299.0,1196.0,Rate 2,King Room,1,299.0,Rate 2,Rack Rate - Unrestricted Rate,Special Type Room,3,20011203.0,1,19920501.0
1,185,7,0,20070410,20070413,20070417,WEB,3,1,4,1,299.0,1196.0,Rate 2,King Room,1,339.0,Rate 2,Rack Rate - Unrestricted Rate,King Room,3,20011203.0,1,19920501.0
1,185,8,0,20070410,20070413,20070417,WEB,3,1,4,1,299.0,1196.0,Rate 2,King Room,1,379.0,Rate 2,Rack Rate - Unrestricted Rate,Suite,3,20011203.0,1,19920501.0
